mic_id,country_name,country_iso2,country_iso3,country_group,mic_name_official,mic_acronym,mic_type,mic_subtype,channel,mic_owner_institution,mic_owner_type,status_active,start_year,last_verified_date,ipc_category_primary_code,ipc_category_primary_label,ipc_category_secondary_codes,ipc_category_secondary_labels,ipc_codes_all,ipc_coverage_count,dim_env,dim_soc,dim_eco,legal_basis_exists,instrument_type,legal_basis_title,legal_basis_year,responsible_authority,obligation_level,verification_model,third_party_required,accreditation_required,public_registry,enforcement_body,sanctions_exist,sanctions_type_text,transparency_level,comparability_support,access_cost,access_requirements,language_available,update_frequency_text,source_id_primary,source_type_primary,source_url_primary,source_id_secondary,source_type_secondary,source_url_secondary,evidence_quality_note,data_gaps_declared,gaps_text,risk_flags,notes_scope,transferability_notes,Rank_global,Rank_country,Score_total_adj,Score_total_min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,W_C1,W_C2,W_C3,W_C4,W_C5,W_C6,W_C7,W_C8,W_C9,W_C10,dataset_product,dataset_version,scoring_version,ranking_version,data_cutoff,attributes_eco,attributes_env,attributes_soc,audit_frequency,claim_type,enforcement_level,last_update_year,mapping_rule_applied,mca_core_blockers,mca_core_ready,mca_full_blockers,mca_full_ready,mca_min_blockers,mca_min_ready,policy_link_text,product_scope_text,target_user,longevity_years,longevity_bucket
MIC-CA-003,Canada,CA,CAN,OCDE_UE,Canada Organic Logo,,etiqueta,ND,digital,Canadian Food Inspection Agency (CFIA),publico,activo,ND,2025-12-18,1,Alimentos y bebidas no alcohólicas,,,1,1,Sí,No,No,si,ley/reglamento,,,Canadian Food Inspection Agency (CFIA),ND,mixto,Sí,ND,Sí (listados públicos de certificadores).,Canadian Food Inspection Agency (CFIA) mediante modelo de tercera parte (cuerpos/certificadores acreditados).,,ND,Alta (programa público/autoridad competente; información y criterios publicados).,Sí (permite comparación por métrica/umbral o listado de elegibles; ver criterios del programa).,Sin costo para el consumidor (NA: costos de certificación para operadores).,Acceso público para consumidores sin registro; NA para procedimientos internos de certificación/auditoría (aplican a operadores/empresas).,EN; FR,Según cambios normativos/administrativos; fiscalización continua.,SRC-CA-003,Sitio oficial,https://inspection.canada.ca/en/food-labels/labelling/industry/organic,SRC-CA-003b,Sitio oficial (CFIA),https://inspection.canada.ca/en/food-labels/organic-products/organic-claims-enforcement,ND | Aplicación país verificada por marco UE; evidencia nacional complementaria (autoridad/controles) se incorpora en P3.,ND,ND,ND,ND,ND,13,6.0,2.111111111111112,0.3800000000000001,,,,3,,,,1,,,,,,0.3,,,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Etiqueta,público,ND,principal,,Yes,"Requires extended verification fields (audit frequency, sanctions details, quantitative adoption signals).",No,,Yes,ND,Alimentos orgánicos certificados bajo el Régimen Orgánico Canadiense,Consumidor,,ND
MIC-CA-004,Canada,CA,CAN,OCDE_UE,UL ECOLOGO® Certification,,certificacion,ND,digital,UL Solutions (UL ECOLOGO),privado,activo,ND,2025-12-18,8,Bienes y servicios diversos,,,8,1,Sí,No,No,no,estandar,,,UL Solutions (UL ECOLOGO),ND,tercera_parte,Sí,ND,Parcial (información del programa; verificación en documentación del esquema).,UL Solutions (ECOLOGO®) mediante auditorías/certificación de tercera parte (cuerpos de certificación).,,ND,Alta (estándares y alcance del programa publicados; verificación por tercera parte).,Parcial (comparabilidad por cumplimiento de estándar; no entrega puntaje comparativo entre marcas).,Sin costo para el consumidor (NA: costos de certificación/licenciamiento para titulares).,Acceso público para consumidores sin registro; NA para procedimientos internos de certificación/auditoría (aplican a operadores/empresas).,EN (FR/otros según documentación del programa).,Según estándar/categoría; recertificación periódica.,SRC-CA-004,Sitio oficial,https://www.ul.com/resources/ecologo-certification,SRC-CA-004b,Sitio del programa (UL),https://www.ul.com/services/ecologo-certification,Mecanismo voluntario/privado (o sin respaldo normativo explícito); verificar evidencia de adopción y cobertura nacional en P3.,ND,ND,ND,ND,ND,13,6.0,2.111111111111112,0.3800000000000001,,,,3,,,,1,,,,,,0.3,,,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Certificación,tercera_parte,ND,principal,,Yes,"Requires extended verification fields (audit frequency, sanctions details, quantitative adoption signals).",No,,Yes,ND,Productos/servicios con criterios ambientales por categoría,Consumidor,,ND
MIC-CA-005,Canada,CA,CAN,OCDE_UE,FSC Forest Stewardship Council,,certificacion,ND,digital,Forest Stewardship Council (FSC),privado,activo,ND,2025-12-18,4,Equipamiento y mantención del hogar,,,4,1,Sí,Sí,No,no,estandar,,,Forest Stewardship Council (FSC),ND,tercera_parte,Sí,ND,Sí (FSC Certificate Database).,Forest Stewardship Council (FSC) mediante certificadores acreditados (third-party certification bodies).,,ND,Media-Alta (estándar/cadena de verificación publicados; evidencia de auditoría por tercera parte).,Parcial (comparabilidad por categoría/cumplimiento; depende de disponibilidad de base de datos/listado de certificados).,Sin costo para el consumidor (NA: costos de certificación para organizaciones).,Acceso público para consumidores sin registro; NA para procedimientos internos de certificación/auditoría (aplican a operadores/empresas).,EN; FR,Auditorías periódicas; certificados típicamente con validez y vigilancia anual (según esquema).,SRC-CA-005,Sitio oficial,https://fsc.org/en,SRC-CA-005b,Sitio oficial (FSC Canada),https://ca.fsc.org/ca-en,Mecanismo voluntario/privado (o sin respaldo normativo explícito); verificar evidencia de adopción y cobertura nacional en P3. | Cobertura país verificada mediante sitio oficial FSC del país (oficina/red local).,ND,ND,ND,ND,ND,7,2.0,2.555555555555556,0.4600000000000001,,,,3,,,,2,,,,,,0.3,,,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Certificación,tercera_parte,ND,principal,,Yes,"Requires extended verification fields (audit frequency, sanctions details, quantitative adoption signals).",No,,Yes,ND,"Madera, papel y productos forestales; cadena de custodia",Consumidor,,ND
MIC-CA-006,Canada,CA,CAN,OCDE_UE,MSC Marine Stewardship Council,,certificacion,ND,digital,Marine Stewardship Council (MSC),privado,activo,ND,2025-12-18,1,Alimentos y bebidas no alcohólicas,,,1,1,Sí,Sí,No,no,estandar,,,Marine Stewardship Council (MSC),ND,tercera_parte,Sí,ND,Sí (bases/listados del programa).,Marine Stewardship Council (MSC) mediante certificadores independientes (conformity assessment bodies).,,ND,Media-Alta (estándar/cadena de verificación publicados; evidencia de auditoría por tercera parte).,Parcial (comparabilidad por categoría/cumplimiento; depende de disponibilidad de base de datos/listado de certificados).,Sin costo para el consumidor (NA: costos de certificación para pesquerías/actores).,Acceso público para consumidores sin registro; NA para procedimientos internos de certificación/auditoría (aplican a operadores/empresas).,EN (FR/otros según sitio).,Auditorías periódicas; actualizaciones continuas de datos/listados.,SRC-CA-006,Sitio oficial,https://www.msc.org/,SRC-CA-006b,Sitio oficial (MSC),https://www.msc.org/,Mecanismo voluntario/privado (o sin respaldo normativo explícito); verificar evidencia de adopción y cobertura nacional en P3. | Cobertura país verificada mediante MSC Supplier Directory (consulta con filtro por país/mercado).,ND,ND,ND,ND,ND,7,2.0,2.555555555555556,0.4600000000000001,,,,3,,,,2,,,,,,0.3,,,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Certificación,tercera_parte,ND,principal,,Yes,"Requires extended verification fields (audit frequency, sanctions details, quantitative adoption signals).",No,,Yes,ND,Productos del mar (pesquerías) y cadena de custodia,Consumidor,,ND
MIC-CA-007,Canada,CA,CAN,OCDE_UE,Fairtrade,,certificacion,ND,digital,Fairtrade International,privado,activo,ND,2025-12-18,1,Alimentos y bebidas no alcohólicas,,,1,1,Sí,Sí,No,no,estandar,,,Fairtrade International,ND,tercera_parte,Sí,ND,Parcial (información pública; listados variables según esquema).,Fairtrade International / Fairtrade Canada con auditoría independiente (FLOCERT).,,ND,Media-Alta (estándar/cadena de verificación publicados; evidencia de auditoría por tercera parte).,Parcial (comparabilidad por categoría/cumplimiento; depende de disponibilidad de base de datos/listado de certificados).,Sin costo para el consumidor (NA: costos de certificación/licenciamiento para empresas/productores).,Acceso público para consumidores sin registro; NA para procedimientos internos de certificación/auditoría (aplican a operadores/empresas).,EN; FR,Auditorías periódicas; actualizaciones de estándares según esquema.,SRC-CA-007,Sitio oficial,https://www.fairtrade.net/,SRC-CA-007b,Sitio oficial (Fairtrade Canada),https://www.fairtrade.net/ca-en.html,Mecanismo voluntario/privado (o sin respaldo normativo explícito); verificar evidencia de adopción y cobertura nacional en P3. | Cobertura país verificada mediante organización Fairtrade (sitio/representación país o sección país en fairtrade.net).,ND,ND,ND,ND,ND,7,2.0,2.555555555555556,0.4600000000000001,,,,3,,,,2,,,,,,0.3,,,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Certificación,tercera_parte,ND,principal,,Yes,"Requires extended verification fields (audit frequency, sanctions details, quantitative adoption signals).",No,,Yes,ND,Alimentos y materias primas con criterios ambientales y sociales; comercio justo,Consumidor,,ND
MIC-CA-008,Canada,CA,CAN,OCDE_UE,Rainforest Alliance Certified,,certificacion,ND,digital,Rainforest Alliance,privado,activo,ND,2025-12-18,1,Alimentos y bebidas no alcohólicas,,,1,1,Sí,Sí,No,no,estandar,,,Rainforest Alliance,ND,tercera_parte,Sí,ND,Parcial (herramientas públicas; trazabilidad variable).,Rainforest Alliance mediante certificación/auditoría de tercera parte (cuerpos de certificación autorizados).,,ND,Media-Alta (estándar/cadena de verificación publicados; evidencia de auditoría por tercera parte).,Parcial (comparabilidad por categoría/cumplimiento; depende de disponibilidad de base de datos/listado de certificados).,Sin costo para el consumidor (NA: costos de certificación/licenciamiento para titulares).,Acceso público para consumidores sin registro; NA para procedimientos internos de certificación/auditoría (aplican a operadores/empresas).,EN (FR/otros según documentación).,Auditorías periódicas; revisiones de estándares según esquema.,SRC-CA-008,Sitio oficial,https://www.rainforest-alliance.org/,SRC-CA-008b,Sitio del esquema (Rainforest Alliance),https://www.rainforest-alliance.org/,Mecanismo voluntario/privado (o sin respaldo normativo explícito); verificar evidencia de adopción y cobertura nacional en P3. Evidencia país-específica: página 'Find Certified' con listado 'Available In' que incluye el país (ver URL secundaria).,ND,ND,ND,ND,ND,7,2.0,2.555555555555556,0.4600000000000001,,,,3,,,,2,,,,,,0.3,,,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Certificación,tercera_parte,ND,principal,,Yes,"Requires extended verification fields (audit frequency, sanctions details, quantitative adoption signals).",No,,Yes,ND,"Alimentos y materias primas agrícolas; biodiversidad, clima y medios de vida",Consumidor,,ND
MIC-CA-009,Canada,CA,CAN,OCDE_UE,OEKO-TEX Standard 100,,certificacion,ND,digital,OEKO-TEX Association,privado,activo,ND,2025-12-18,2,Vestuario y calzado,,,2,1,Sí,No,No,no,estandar,,,OEKO-TEX Association,ND,tercera_parte,Sí,ND,Parcial (información pública; verificación variable).,OEKO-TEX® Association mediante certificación y pruebas por institutos asociados (third-party testing/certification).,,ND,Media-Alta (estándar/cadena de verificación publicados; evidencia de auditoría por tercera parte).,Parcial (comparabilidad por categoría/cumplimiento; depende de disponibilidad de base de datos/listado de certificados).,Sin costo para el consumidor (NA: costos de certificación para fabricantes).,Acceso público para consumidores sin registro; NA para procedimientos internos de certificación/auditoría (aplican a operadores/empresas).,EN (FR/otros según documentación).,Recertificación periódica; actualización de criterios según estándar.,SRC-CA-009,Sitio oficial,https://www.oeko-tex.com/en/,SRC-CA-009b,Sitio del esquema (OEKO-TEX®),https://www.oeko-tex.com/en/,Mecanismo voluntario/privado (o sin respaldo normativo explícito); verificar evidencia de adopción y cobertura nacional en P3. | Cobertura país verificada mediante red oficial de institutos/oficinas OEKO‑TEX (referencia a representación regional y/o socios nacionales).,ND,ND,ND,ND,ND,13,6.0,2.111111111111112,0.3800000000000001,,,,3,,,,1,,,,,,0.3,,,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Certificación,tercera_parte,ND,principal,,Yes,"Requires extended verification fields (audit frequency, sanctions details, quantitative adoption signals).",No,,Yes,ND,Textiles y materiales en contacto con piel; sustancias nocivas,Consumidor,,ND
MIC-CA-010,Canada,CA,CAN,OCDE_UE,B Corp Certification,,certificacion,ND,digital,B Lab Global,privado,activo,ND,2025-12-18,8,Bienes y servicios diversos,,,8,1,Sí,Sí,Sí,no,estandar,,,B Lab Global,ND,tercera_parte,Sí,ND,Sí (directorio B Corp).,B Lab (U.S. & Canada) como entidad del esquema; verificación del proceso de certificación según estándares del esquema.,,ND,Media-Alta (estándar/cadena de verificación publicados; evidencia de auditoría por tercera parte).,Parcial (comparabilidad por categoría/cumplimiento; depende de disponibilidad de base de datos/listado de certificados).,Sin costo para el consumidor (NA: costos de certificación para empresas).,Acceso público para consumidores sin registro; NA para procedimientos internos de certificación/auditoría (aplican a operadores/empresas).,EN; FR,Recertificación periódica (según reglas del esquema).,SRC-CA-010,Sitio oficial,https://www.bcorporation.net/,SRC-CA-010b,Sitio oficial (B Lab U.S. & Canada),https://usca.bcorporation.net/,Mecanismo voluntario/privado (o sin respaldo normativo explícito); verificar evidencia de adopción y cobertura nacional en P3. | Cobertura país verificada mediante directorio oficial de Empresas B certificadas (consulta con filtro por país).,ND,ND,ND,ND,ND,1,1.0,3.0,0.54,,,,3,,,,3,,,,,,0.3,,,,0.24,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Certificación,tercera_parte,ND,principal,,Yes,"Requires extended verification fields (audit frequency, sanctions details, quantitative adoption signals).",No,,Yes,ND,"Empresas; desempeño social, ambiental y gobernanza (no producto específico)",Consumidor,,ND
MIC-CL-001,Chile,CL,CHL,Chile,Etiquetado de Eficiencia Energética (Chile),,etiqueta,ND,digital,Ministerio de Energía (Chile),publico,activo,ND,2025-12-18 00:00:00,4,Equipamiento y mantención del hogar,,,4,1,Sí,No,No,si,ley/reglamento,,,Ministerio de Energía (Chile),ND,público,No,ND,Sí,,,ND,,,ND,,ND,,SRC-CL-001,Sitio oficial,https://energia.gob.cl/etiquetado-energetico,,,,ND,ND,ND,ND,ND,ND,11,36.0,2.35,0.9400000000000001,,,,1,3.0,,,1,,,,,,0.1,0.36,,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Etiqueta,público,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; enforcement_body; access_requirements,No,,Sí,ND,Electrodomésticos y equipos; eficiencia energética,Consumidor,,ND
MIC-CL-001,Chile,CL,CHL,Chile,Etiquetado de Eficiencia Energética (Chile),,etiqueta,ND,digital,Ministerio de Energía (Chile),publico,activo,ND,2025-12-18 00:00:00,4,Equipamiento y mantención del hogar,,,4,1,Sí,No,No,si,ley/reglamento,,,Ministerio de Energía (Chile),ND,público,No,ND,Sí,,,ND,,,ND,,ND,,SRC-CL-001,Sitio oficial,https://energia.gob.cl/etiquetado-energetico,,,,ND,ND,ND,ND,ND,ND,11,36.0,2.35,0.9400000000000001,,,,3,3.0,2.0,,1,,,,,,0.3,0.36,0.2,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Etiqueta,público,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; enforcement_body; access_requirements,No,,Sí,ND,Electrodomésticos y equipos; eficiencia energética,Consumidor,,ND
MIC-CL-001,Chile,CL,CHL,Chile,Etiquetado de Eficiencia Energética (Chile),,etiqueta,ND,digital,Ministerio de Energía (Chile),publico,activo,ND,2025-12-18 00:00:00,4,Equipamiento y mantención del hogar,,,4,1,Sí,No,No,si,ley/reglamento,,,Ministerio de Energía (Chile),ND,público,No,ND,Sí,,,ND,,,ND,,ND,,SRC-CL-001,Sitio oficial,https://energia.gob.cl/etiquetado-energetico,,,,ND,ND,ND,ND,ND,ND,16,49.0,1.8,0.5399999999999999,,,,1,3.0,,,1,,,,,,0.1,0.36,,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Etiqueta,público,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; enforcement_body; access_requirements,No,,Sí,ND,Electrodomésticos y equipos; eficiencia energética,Consumidor,,ND
MIC-CL-001,Chile,CL,CHL,Chile,Etiquetado de Eficiencia Energética (Chile),,etiqueta,ND,digital,Ministerio de Energía (Chile),publico,activo,ND,2025-12-18 00:00:00,4,Equipamiento y mantención del hogar,,,4,1,Sí,No,No,si,ley/reglamento,,,Ministerio de Energía (Chile),ND,público,No,ND,Sí,,,ND,,,ND,,ND,,SRC-CL-001,Sitio oficial,https://energia.gob.cl/etiquetado-energetico,,,,ND,ND,ND,ND,ND,ND,16,49.0,1.8,0.5399999999999999,,,,3,3.0,2.0,,1,,,,,,0.3,0.36,0.2,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Etiqueta,público,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; enforcement_body; access_requirements,No,,Sí,ND,Electrodomésticos y equipos; eficiencia energética,Consumidor,,ND
MIC-CL-002,Chile,CL,CHL,Chile,Calificación Energética de Viviendas (CEV),,etiqueta,ND,digital,Ministerio de Vivienda y Urbanismo (MINVU) / Ministerio de Energía,publico,activo,ND,2025-12-18 00:00:00,3,Vivienda y servicios básicos,,,3,1,Sí,No,No,si,programa,,,Ministerio de Vivienda y Urbanismo (MINVU) / Ministerio de Energía,ND,mixto,No,ND,Sí,,,ND,,,ND,,ND,,SRC-CL-002,Sitio oficial,https://www.calificacionenergetica.cl/,,,,ND,ND,ND,ND,ND,ND,2,9.0,2.8,1.12,,,,1,3.0,,,1,,,,,,0.1,0.36,,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Etiqueta,público,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; enforcement_body; access_requirements,No,,Sí,ND,Viviendas; calificación de desempeño energético,Consumidor,,ND
MIC-CL-002,Chile,CL,CHL,Chile,Calificación Energética de Viviendas (CEV),,etiqueta,ND,digital,Ministerio de Vivienda y Urbanismo (MINVU) / Ministerio de Energía,publico,activo,ND,2025-12-18 00:00:00,3,Vivienda y servicios básicos,,,3,1,Sí,No,No,si,programa,,,Ministerio de Vivienda y Urbanismo (MINVU) / Ministerio de Energía,ND,mixto,No,ND,Sí,,,ND,,,ND,,ND,,SRC-CL-002,Sitio oficial,https://www.calificacionenergetica.cl/,,,,ND,ND,ND,ND,ND,ND,2,9.0,2.8,1.12,,,,3,3.0,3.0,,2,,,,,,0.3,0.36,0.3,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Etiqueta,público,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; enforcement_body; access_requirements,No,,Sí,ND,Viviendas; calificación de desempeño energético,Consumidor,,ND
MIC-CL-002,Chile,CL,CHL,Chile,Calificación Energética de Viviendas (CEV),,etiqueta,ND,digital,Ministerio de Vivienda y Urbanismo (MINVU) / Ministerio de Energía,publico,activo,ND,2025-12-18 00:00:00,3,Vivienda y servicios básicos,,,3,1,Sí,No,No,si,programa,,,Ministerio de Vivienda y Urbanismo (MINVU) / Ministerio de Energía,ND,mixto,No,ND,Sí,,,ND,,,ND,,ND,,SRC-CL-002,Sitio oficial,https://www.calificacionenergetica.cl/,,,,ND,ND,ND,ND,ND,ND,16,49.0,1.8,0.5399999999999999,,,,1,3.0,,,1,,,,,,0.1,0.36,,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Etiqueta,público,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; enforcement_body; access_requirements,No,,Sí,ND,Viviendas; calificación de desempeño energético,Consumidor,,ND
MIC-CL-002,Chile,CL,CHL,Chile,Calificación Energética de Viviendas (CEV),,etiqueta,ND,digital,Ministerio de Vivienda y Urbanismo (MINVU) / Ministerio de Energía,publico,activo,ND,2025-12-18 00:00:00,3,Vivienda y servicios básicos,,,3,1,Sí,No,No,si,programa,,,Ministerio de Vivienda y Urbanismo (MINVU) / Ministerio de Energía,ND,mixto,No,ND,Sí,,,ND,,,ND,,ND,,SRC-CL-002,Sitio oficial,https://www.calificacionenergetica.cl/,,,,ND,ND,ND,ND,ND,ND,16,49.0,1.8,0.5399999999999999,,,,3,3.0,3.0,,2,,,,,,0.3,0.36,0.3,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,ND,ND,ND,,Etiqueta,público,ND,principal,access_cost; language_available,No,access_cost; language_available; transparency_level; update_frequency_text; comparability_support; enforcement_body; access_requirements,No,,Sí,ND,Viviendas; calificación de desempeño energético,Consumidor,,ND
